식품명,에너지(kcal)
라떼_블랙 슈가 카페 라떼,61
라떼_블랙 타이거 라떼 아이스(ICED),181
라떼_블랙 타이거 라떼 핫(HOT),170
라떼_블랙펄 라떼 아이스(ICED),63
라떼_블루베리 라떼,65
라떼_생강 라떼,60
라떼_생딸기 라떼,52
라떼_순수 딸기 바나나 우유,67
라떼_순수 딸기 우유,74
라떼_순수 우유 보틀 딸기바나나 요거트,124
라떼_순수 우유 보틀 딸기바나나,229
라떼_순수 우유 보틀 딸기요거트,110
라떼_순수 우유 보틀 딸기,141
라떼_슈파티 라떼,127
라떼_스트로베리 라떼,192
라떼_시나몬 크림 초코 핫(HOT) (L),88
라떼_시나몬 크림 초코 핫(HOT) (R),105
라떼_시나몬크림초코 아이스(ICED) (L),54
라떼_시나몬크림초코 아이스(ICED) (R),57
라떼_쌍화라떼 아이스(ICED),83
라떼_쌍화라떼 핫(HOT),109
라떼_쌍화 라떼,93
라떼_쑥 라떼 아이스(ICED) (L),80
라떼_쑥 라떼 아이스(ICED) (Max),72
라떼_쑥 라떼 아이스(ICED) (R),69
라떼_쑥 라떼 핫(HOT) (L),75
라떼_쑥 라떼 핫(HOT) (R),80
라떼_아이스버블 밀크티 라떼 아이스(ICED) (L),82
라떼_아이스버블 밀크티 라떼 아이스(ICED) (R),74
라떼_아이스크림 딸기 라떼,75
라떼_아이스크림 망고 라떼,75
라떼_아이스크림 콜드브루 라떼,67
라떼_앙버터 라떼,135
라떼_애플망고 아이스볼 라떼,47
라떼_얼그레이 밀크티 라떼 아이스(ICED) (L),48
라떼_얼그레이 밀크티 라떼 아이스(ICED) (R),48
라떼_얼그레이 밀크티 라떼 핫(HOT) (L),59
라떼_얼그레이 밀크티 라떼 핫(HOT) (R),59
라떼_오곡 라떼 아이스(ICED) (L),54
라떼_오곡 라떼 아이스(ICED) (R),53
라떼_오곡 라떼 핫(HOT) (L),83
라떼_오곡 라떼 핫(HOT) (R),83
라떼_오곡 라떼 아이스(ICED) (L),90
라떼_오곡 라떼 아이스(ICED) (R),63
라떼_오곡 라떼 아이스(ICED),69
라떼_오곡 라떼 핫(HOT) (L),129
라떼_오곡 라떼 핫(HOT) (R),120
라떼_오곡 라떼 핫(HOT),81
라떼_오곡 라떼,65
라떼_오레오초코 라떼 아이스(ICED),82
라떼_우리 고구마 라떼 아이스(ICED),67
라떼_우리 고구마 라떼 핫(HOT),93
라떼_이곡 라떼 아이스(ICED),57
라떼_이곡 라떼 핫(HOT),67
라떼_잉글리쉬 브렉퍼스트 라떼 핫(HOT),66
라떼_잉글리시 브렉퍼스트 티 라떼 아이스(ICED) (R),46
라떼_잉글리시 브렉퍼스트 티 라떼 핫(HOT) (R),70
라떼_자몽 라떼,63
라떼_자색고구마 라떼 (R),99
라떼_자색고구마 라떼 아이스(ICED),37
라떼_자색고구마 라떼 핫(HOT),57
라떼_제주 까망 라떼 아이스(ICED) (Grande),93
라떼_제주 까망 라떼 핫(HOT) (Grande),94
라떼_제주 쑥쑥 라떼 핫(HOT) (Grande),90
라떼_제주 유기농 말차로 만든 라떼 아이스(ICED) (Tall),44
라떼_제주 유기농 말차로 만든 라떼 핫(HOT) (Tall),58
라떼_제주 첫물 차광 녹차 라떼 아이스(ICED),84
라떼_제주 첫물 차광 녹차 라떼 핫(HOT),96
라떼_제주녹차 라떼 아이스(ICED) (L),64
라떼_제주녹차 라떼 아이스(ICED) (R),64
라떼_제주녹차 라떼 핫(HOT) (L),77
라떼_제주녹차 라떼 핫(HOT) (R),76
라떼_진저 (L),100
라떼_진저 (R),95
라떼_진저 흑당 라떼 아이스(ICED),84
라떼_진저 흑당 라떼 핫(HOT),84
라떼_진저 라떼 아이스(ICED),88
라떼_진저 라떼 핫(HOT),88
라떼_차이 라떼 아이스(ICED),68
라떼_차이 라떼 핫(HOT),66
라떼_차이티 라떼 아이스(ICED) (Tall),54
라떼_차이티 라떼 핫(HOT) (Tall),56
라떼_체리 요거트 라떼,107
라떼_초당옥수수 라떼 아이스(ICED),46
라떼_초당옥수수 라떼 핫(HOT),52
라떼_초코 라떼 아이스(ICED) (L),82
라떼_초코 라떼 아이스(ICED) (R),82
라떼_초코 라떼 핫(HOT) (L),129
라떼_초코 라떼 핫(HOT) (R),123
라떼_초코 라떼 핫(HOT),89
라떼_초코 라떼 아이스(ICED) 빽사이즈,62
라떼_초코 라떼 아이스(ICED),62
라떼_초코 라떼 아이스(ICED),61
라떼_초코 라떼 아이스(ICED),75
라떼_초코 라떼 핫(HOT),105
라떼_초코 라떼 핫(HOT),82
라떼_초코바나나 라떼 아이스(ICED),84
라떼_초코바나나 라떼 핫(HOT),91
라떼_초코베리 라떼 아이스(ICED),83
라떼_초코베리 라떼 핫(HOT),86
라떼_초콜릿 라떼 아이스(ICED) (L),62
라떼_초콜릿 라떼 아이스(ICED) (R),62
라떼_초콜릿 라떼 핫(HOT) (L),63
라떼_초콜릿 라떼 핫(HOT) (R),63
라떼_초콜릿 밀크 아이스(ICED),72
라떼_초콜릿 밀크 핫(HOT),98
라떼_초콜릿 아이스(ICED) (EX),71
라떼_초콜릿 아이스(ICED),78
라떼_초콜릿 핫(HOT) (EX),87
라떼_초콜릿 핫(HOT),84
라떼_초콜릿라떼 (R),96
라떼_초콜릿 라떼 아이스(ICED),62
라떼_초콜릿 라떼 핫(HOT),67
라떼_카라멜쿠키 라떼 핫(HOT),84
라떼_카카오 라떼 아이스(ICED),60
라떼_카카오 라떼 핫(HOT),60
라떼_캐시미어 초코 (L),186
라떼_캐시미어 초코 (R),180
라떼_콘 라떼 아이스(ICED),83
라떼_콘 라떼 핫(HOT),135
라떼_타로 버블 라떼 (L),72
라떼_토피 넛 라떼 아이스(ICED) (EX),61
라떼_토피 넛 라떼 아이스(ICED),61
라떼_토피 넛 라떼 핫(HOT) (EX),80
라떼_토피 넛 라떼 핫(HOT),74
라떼_토피넛 라떼 아이스(ICED) (L),99
라떼_토피넛 라떼 아이스(ICED) (R),90
라떼_토피넛 라떼 아이스(ICED),106
라떼_토피넛 라떼 핫(HOT) (L),146
라떼_토피넛 라떼 핫(HOT) (R),140
라떼_토피넛 라떼 핫(HOT),118
라떼_토피넛 크러쉬 라떼 (XL),50
라떼_토피넛 라떼 아이스(ICED),62
라떼_토피넛 라떼 아이스(ICED),72
라떼_토피넛 라떼 아이스(ICED),83
라떼_토피넛 라떼 핫(HOT),62
라떼_토피넛 라떼 핫(HOT),117
라떼_토피넛 라떼 핫(HOT),90
라떼_토피넛 라떼,68
라떼_폭탄초코,78
라떼_피스타치오 라떼 아이스(ICED) (L),53
라떼_피스타치오 라떼 아이스(ICED) (R),53
라떼_피스타치오 라떼 핫(HOT) (L),82
라떼_피스타치오 라떼 핫(HOT) (R),85
라떼_핑크블라썸 라떼 아이스(ICED),64
라떼_핑크블라썸 라떼 핫(HOT),70
라떼_하동 녹차 민트 라떼 아이스(ICED),62
라떼_하동 녹차 민트 라떼 핫(HOT),59
라떼_허니 그린 라떼 아이스(ICED),61
라떼_허니 그린 라떼 핫(HOT),105
라떼_헤이즐넛 라떼 아이스(ICED),35
라떼_헤이즐넛 라떼 핫(HOT),42
라떼_헤이즐넛자바칩 라떼 아이스(ICED),71
라떼_헤이즐넛자바칩 라떼 핫(HOT),78
라떼_홍차 라떼 아이스(ICED),44
라떼_홍차 라떼 아이스(ICED) (L),66
라떼_홍차 라떼 아이스(ICED) (R),61
라떼_홍차 라떼 아이스(ICED),58
라떼_홍차 라떼 핫(HOT) (L),106
라떼_홍차 라떼 핫(HOT) (R),100
라떼_홍차 라떼 핫(HOT),65
라떼_홍차라떼,74
라떼_화이트 초콜릿 아이스(ICED) (EX),66
라떼_화이트 초콜릿 아이스(ICED),77
라떼_화이트 초콜릿 핫(HOT) (EX),84
라떼_화이트 초콜릿 핫(HOT),83
라떼_화이트초코 라떼 아이스(ICED) (L),89
라떼_화이트초코 라떼 아이스(ICED) (R),84
라떼_화이트초코 라떼 핫(HOT) (L),132
라떼_화이트초코 라떼 핫(HOT) (R),126
라떼_흑당 단호박 라떼,102
라떼_흑당 펄 라떼 아이스(ICED) (L),53
라떼_흑당 펄 라떼 아이스(ICED) (R),55
라떼_흑당 펄 라떼 핫(HOT) (L),83
라떼_흑당 펄 라떼 핫(HOT) (R),83
라떼_흑당 라떼 아이스(ICED),54
라떼_흑당 라떼 아이스(ICED),60
라떼_흑당 라떼 핫(HOT),59
라떼_흑당 밀크티 라떼 아이스(ICED),51
라떼_흑당버블그린티 라떼 아이스(ICED),70
라떼_흑당버블 라떼 아이스(ICED),54
라떼_흑당버블 밀크티 라떼 아이스(ICED),56
라떼_흑임자 라떼 아이스(ICED),80
라떼_흑임자 라떼 핫(HOT),80
라떼_흑호 라떼,60
라떼_17곡 라떼 아이스(ICED) (L),58
라떼_17곡 라떼 아이스(ICED) (ML),53
라떼_17곡 라떼 핫(HOT) (ML),71
라떼_고구마 라떼 아이스(ICED),66
라떼_고구마 라떼 핫(HOT),94
라떼_고구마 라떼 아이스(ICED),60
라떼_고구마 라떼 아이스(ICED),59
라떼_고구마 라떼 아이스(ICED),95
라떼_고구마 라떼 아이스(ICED) (L),57
라떼_고구마 라떼 아이스(ICED) (L),75
라떼_고구마 라떼 아이스(ICED) (M),50
라떼_고구마 라떼 아이스(ICED) (R),57
라떼_고구마 라떼 핫(HOT),69
라떼_고구마 라떼 핫(HOT),105
라떼_고구마 라떼 핫(HOT),93
라떼_고구마 라떼 핫(HOT) (L),53
라떼_고구마 라떼 핫(HOT) (L),109
라떼_고구마 라떼 핫(HOT) (M),60
라떼_고구마 라떼 핫(HOT) (R),92
라떼_골드 고구마 라떼 아이스(ICED),105
라떼_골드 고구마 라떼 핫(HOT),105
라떼_군고구마 라떼 아이스(ICED),52
라떼_군고구마 라떼 핫(HOT),74
라떼_그린티 라떼 아이스(ICED),66
라떼_그린티 라떼 아이스(ICED) (L),63
라떼_그린티 라떼 아이스(ICED) (R),52
라떼_그린티 라떼 핫(HOT),121
라떼_그린티 라떼 핫(HOT) (L),97
라떼_그린티 라떼 핫(HOT) (R),84
라떼_녹차 라떼 아이스(ICED),57
라떼_녹차 라떼 핫(HOT),82
라떼_녹차 라떼,56
라떼_녹차 라떼 아이스(ICED),59
라떼_녹차 라떼 아이스(ICED),61
라떼_녹차 라떼 아이스(ICED),55
라떼_녹차 라떼 아이스(ICED) (L),49
라떼_녹차 라떼 아이스(ICED) (ML),44
라떼_녹차 라떼 핫(HOT),68
라떼_녹차 라떼 핫(HOT),92
라떼_녹차 라떼 핫(HOT) (ML),60
라떼_단호박 라떼,59
라떼_달고나 라떼,71
라떼_달고나 라떼 아이스(ICED),57
라떼_달고나 라떼 핫(HOT),82
라떼_달고나 버블 라떼,69
라떼_달고나 카페 라떼,69
라떼_달고나 라떼,46
라떼_달고나 라떼 아이스(ICED),64
라떼_달고나 라떼 핫(HOT),86
라떼_달고나밀크,48
라떼_더블 초콜릿 라떼 아이스(ICED) (L),105
라떼_더블 초콜릿 라떼 아이스(ICED) (R),112
라떼_더블 초콜릿 라떼 핫(HOT) (L),105
라떼_더블 초콜릿 라떼 핫(HOT) (R),112
라떼_디카페인 바닐라 크럼블 아이스크림 라떼 아이스(ICED),92
라떼_딥초코 라떼 아이스(ICED) (L),46
라떼_딥초코 라떼 아이스(ICED) (ML),41
라떼_딥초코 라떼 핫(HOT) (ML),59
라떼_딥초코버블 라떼 아이스(ICED),70
라떼_딥초코버블 라떼 핫(HOT),67
라떼_딸기 듬뿍 라떼 (L),60
라떼_딸기 듬뿍 라떼 (XL),61
라떼_딸기 라떼,106
라떼_딸기 라떼,45
라떼_딸기 라떼 아이스(ICED),54
라떼_딸기 라떼 아이스(ICED),47
라떼_딸기 라떼 아이스(ICED) (L),58
라떼_딸기 라떼 아이스(ICED) (M),51
라떼_딸기버블 라떼 아이스(ICED),85
라떼_딸기쏙쏙 아이스(ICED) (L),42
라떼_딸기 크리미 라떼 아이스(ICED),74
라떼_리얼 초코 아이스(ICED),104
라떼_리얼 초코 핫(HOT),116
라떼_리얼군고구마 라떼,60
라떼_리얼초코 아이스(ICED),50
라떼_리얼초코 핫(HOT),76
라떼_리얼초코 라떼 아이스(ICED),115
라떼_리얼초코 라떼 핫(HOT),110
라떼_마스카포네치즈 라떼,64
라떼_말차 라떼 아이스(ICED) (L),52
라떼_말차 라떼 아이스(ICED) (M),52
라떼_말차 라떼 핫(HOT) (L),59
라떼_말차 라떼 핫(HOT) (M),68
라떼_망고 라떼 아이스(ICED),54
라떼_미숫가루 아이스(ICED) (L),43
라떼_미숫가루 아이스(ICED) (R),39
라떼_미숫가루 라떼 아이스(ICED),80
라떼_미숫가루 라떼 아이스(ICED),50
라떼_미숫가루 라떼 아이스(ICED) (L),81
라떼_미숫가루 라떼 아이스(ICED) (L),85
라떼_미숫가루 라떼 아이스(ICED) (R),66
라떼_미숫가루 라떼 핫(HOT),92
라떼_미숫가루 라떼 핫(HOT) (L),58
라떼_미숫가루 라떼 핫(HOT) (M),60
라떼_민트초코 라떼 아이스(ICED) (L),66
라떼_민트초코 라떼 아이스(ICED) (L),78
라떼_민트초코 라떼 아이스(ICED) (M),56
라떼_민트초코 라떼 아이스(ICED) (R),78
라떼_민트초코 라떼 핫(HOT) (L),70
라떼_민트초코 라떼 핫(HOT) (L),113
라떼_민트초코 라떼 핫(HOT) (M),68
라떼_민트초코 라떼 핫(HOT) (R),113
라떼_민트쵸코 라떼 아이스(ICED),31
라떼_민트쵸코 라떼 핫(HOT),56
라떼_민트쿠키 라떼 아이스(ICED),108
라떼_민트쿠키 라떼 핫(HOT),104
라떼_밀크티 라떼 아이스(ICED),91
라떼_밀크티 라떼 아이스(ICED) (L),27
라떼_밀크티 라떼 아이스(ICED) (R),27
라떼_밀크티 라떼 핫(HOT),84
라떼_밀크티 라떼 핫(HOT) (L),60
라떼_밀크티 라떼 핫(HOT) (R),60
라떼_밀크티 버블 라떼,55
라떼_바나나듬뿍 아이스(ICED) (L),83
라떼_바닐라 크럼블 아이스크림 라떼 아이스(ICED),92
라떼_베리큐브 아이스(ICED) (L),74
라떼_베리큐브 아이스(ICED) (R),67
라떼_브라운샷버블 라떼 아이스(ICED),62
라떼_브라운샷버블 라떼 핫(HOT),56
라떼_브라운슈가버블 라떼 아이스(ICED),60
라떼_브라운슈가버블 라떼 핫(HOT),54
라떼_생강 라떼,132
라떼_샤이닝 슈가 아이스(ICED) (L),48
라떼_샤이닝 슈가 아이스(ICED) (ML),44
라떼_설향 딸기 라떼 아이스(ICED),45
라떼_스트로베리 라떼 아이스(ICED) (L),53
라떼_스트로베리 라떼 아이스(ICED) (R),52
라떼_스트로베리 바나나 라떼 아이스(ICED) (ML),54
라떼_슬림 딸기 라떼 아이스(ICED),27
라떼_슬림 딸기 요거트 라떼 아이스(ICED),25
라떼_슬림 리얼 생 초코 라떼 아이스(ICED),31
라떼_슬림 망고 라떼 아이스(ICED),33
라떼_약과 오트라떼 아이스(ICED),73
라떼_약과 오트라떼 핫(HOT),82
라떼_얼그레이 밀크티 라떼 아이스(ICED),70
라떼_얼그레이 밀크티 라떼 핫(HOT),70
라떼_영암 고구마 라떼 아이스(ICED),58
라떼_영암 고구마 라떼 핫(HOT),76
라떼_오곡 라떼 아이스(ICED),92
라떼_오곡 라떼 핫(HOT),96
라떼_오레오 크림 초코 라떼 아이스(ICED),92
라떼_오미자 라떼,133
라떼_오트밀 라떼 아이스(ICED),70
라떼_오트밀 라떼 핫(HOT),99
라떼_옥수수 라떼 아이스(ICED) (L),49
라떼_옥수수 라떼 아이스(ICED) (ML),45
라떼_옥수수 라떼 핫(HOT) (ML),61
라떼_옥수수 크리미 라떼 아이스(ICED),63
라떼_자색고구마 라떼 아이스(ICED) (L),49
라떼_자색고구마 라떼 아이스(ICED) (ML),44
라떼_자색고구마 라떼 핫(HOT) (ML),60
라떼_제주 말차 라떼 아이스(ICED),58
라떼_제주 말차 라떼 핫(HOT),74
라떼_제주 말차 카페 라떼 아이스(ICED),47
라떼_제주 말차 카페 라떼 핫(HOT),88
라떼_제주말차 라떼 아이스(ICED) (L),68
라떼_제주말차 라떼 아이스(ICED) (XL),75
라떼_제주말차 라떼 핫(HOT) (L),117
라떼_제주말차 라떼 핫(HOT) (XL),115
라떼_짱구 초코 라떼 아이스(ICED),124
라떼_차이 라떼 아이스(ICED) (L),47
라떼_차이 라떼 아이스(ICED) (ML),45
라떼_차이 라떼 핫(HOT) (ML),61
라떼_초코 라떼 아이스(ICED),54
라떼_초코 라떼 핫(HOT),79
라떼_초코 리얼 라떼 아이스(ICED) (L),70
라떼_초코 리얼 라떼 아이스(ICED) (XL),81
라떼_초코 리얼 라떼 핫(HOT) (L),111
라떼_초코 리얼 라떼 핫(HOT) (XL),109
라떼_초코 라떼,64
라떼_초코 라떼 아이스(ICED),90
라떼_초코 라떼 아이스(ICED),50
라떼_초코 라떼 아이스(ICED),59
라떼_초코 라떼 아이스(ICED) (L),55
라떼_초코 라떼 아이스(ICED) (L),88
라떼_초코 라떼 아이스(ICED) (M),50
라떼_초코 라떼 아이스(ICED) (R),75
라떼_초코 라떼 핫(HOT),99
라떼_초코 라떼 핫(HOT),92
라떼_초코 라떼 핫(HOT),64
라떼_초코 라떼 핫(HOT) (L),59
라떼_초코 라떼 핫(HOT) (L),124
라떼_초코 라떼 핫(HOT) (M),62
라떼_초코 라떼 핫(HOT) (R),111
라떼_치즈군고구마 라떼,73
라떼_쿠앤크 라떼 아이스(ICED) (L),54
라떼_쿠앤크 라떼 아이스(ICED) (ML),50
라떼_쿠앤크 라떼 핫(HOT) (ML),63
라떼_쿠키크림 라떼 아이스(ICED) (L),74
라떼_쿠키크림 라떼 아이스(ICED) (M),72
라떼_쿠키크림 라떼 핫(HOT) (L),78
라떼_쿠키크림 라떼 핫(HOT) (M),84
라떼_토피넛 라떼 아이스(ICED),59
라떼_토피넛 라떼 핫(HOT),85
라떼_토피넛 라떼 아이스(ICED),66
라떼_토피넛 라떼 아이스(ICED),106
라떼_토피넛 라떼 아이스(ICED) (L),53
라떼_토피넛 라떼 아이스(ICED) (R),52
라떼_토피넛 라떼 핫(HOT),98
라떼_토피넛 라떼 핫(HOT),103
라떼_토피넛 라떼 핫(HOT) (L),97
라떼_토피넛 라떼 핫(HOT) (R),84
라떼_피스타치오 라떼 아이스(ICED),65
라떼_피스타치오 라떼 핫(HOT),99
라떼_피스타치오 카페 라떼 아이스(ICED),59
라떼_피스타치오 카페 라떼 핫(HOT),91
라떼_하동녹차 라떼 아이스(ICED),117
라떼_하동녹차 라떼 핫(HOT),105
라떼_핫초코큐브 핫(HOT),70
라떼_호두 라떼,63
라떼_홍시 라떼 아이스(ICED),41
라떼_흑당고구마 라떼,65
라떼_흑당버블 라떼,67
라떼_흑당 버블 라떼 아이스(ICED) (M),63
라떼_흑임자 두유 라떼 아이스(ICED),48
라떼_흑임자 두유 라떼 핫(HOT),69
라떼_흑임자 라떼,121
라떼_흑임자 라떼 아이스(ICED) (L),54
라떼_흑임자 라떼 아이스(ICED) (ML),48
라떼_흑임자 라떼 핫(HOT) (ML),65
레몬차_레몬 스윗플럼 핫(HOT),55
레몬차_레몬티 아이스(ICED),28
레몬차_레몬티 핫(HOT),28
레몬차_레몬티,41
레몬차_레몬민트티,45
레몬차_레몬블루밍티 아이스(ICED) (L),56
